Issue_ID,User,Comment_ID,Date,Comment,Emotion Causes,UserType
55365,psobot,1090431667,2022-04-06 15:53:32,+1 to @f90's comment - this patch would still result in misleading documentation and would not adequately resolve https://github.com/tensorflow/tensorflow/issues/55290.,+1 to @f90's comment - this patch would still result in misleading documentation and would not adequately resolve https://github.com/tensorflow/tensorflow/issues/55290.,CONTRIBUTOR
55509,mihaimaruseac,1090423880,2022-04-06 15:45:57,Please don't spam with bad PRs. We never merge release branches back into main branch,Spam with bad PRs.,COLLABORATOR
55200,mihaimaruseac,1089434944,2022-04-05 22:17:40,Apparently that one is not triggered by the kokoro label but by gitHub buttons,Apparently that one is not triggered by the kokoro label but by gitHub buttons.,COLLABORATOR
55281,jurahul,1089361506,2022-04-05 21:16:39,"Yes, I am looking into this. There are build failures from this change in internal code, which we need to fix on our side before this can be merged.",build failures from this change in internal code,CONTRIBUTOR
55435,bhack,1089245338,2022-04-05 19:40:53,"I don't know if you can minimize your example a bit but the output names are
`print(my_model.output_names)`
`['model_1', 'model_2', 'model_2_1']`","I don't know if you can minimize your example a bit but the output names are print(my_model.output_names) ['model_1', 'model_2', 'model_2_1'].",CONTRIBUTOR
55351,SandSnip3r,1089227166,2022-04-05 19:25:03,@philipphack It was again confirmed that this change caused drastically increased memory usage (out-of-memory errors). We are investigating.,"""This change caused drastically increased memory usage (out-of-memory errors).""",CONTRIBUTOR
54491,yaochengji,1089042941,2022-04-05 17:01:36,"Hi @joker-eph, The `AMD ROCm CI` complained about ```
ERROR: The project you're trying to build requires Bazel 5.1.0 (specified in /workspace/.bazelversion), but it wasn't found in /usr/local/lib/bazel/bin.
```
I don't think it is related to my fix. Could you help take a look at it?","""I don't think it is related to my fix.""",CONTRIBUTOR
55200,bhack,1088985662,2022-04-05 16:29:32,"@mihaimaruseac Something is not working. The PyLint Action was executed ( failed <relative-time datetime=""2022-03-30T20:26:16Z"" class=""no-wrap"">Mar 30, 2022</relative-time> in 43s )",Something is not working.,CONTRIBUTOR
55201,cantonios,1088879263,2022-04-05 15:35:18,You can submit a PR for that if you like. This is not unique to clip ops - all tensors are restricted by this limitation.,This is not unique to clip ops - all tensors are restricted by this limitation.,CONTRIBUTOR
55379,penpornk,1088328221,2022-04-05 6:48:25,"@PatriceVignola We only run TensorFlow presubmit tests before merging. After merging, PRs could still be reverted if they broke TensorFlow nightly tests or other internal tests (e.g., unit / integration tests of internal applications that use TensorFlow). In this case, it broke an internal test.","""In this case, it broke an internal test.""",MEMBER
55135,MeghnaNatraj,1088039952,2022-04-04 21:41:04,"> [tensorflow/model-optimization#775 (comment)](https://github.com/tensorflow/model-optimization/issues/775#issuecomment-894908619) this comment mentioned that TF2 converter does not support `uint8` quantization any more. Is this the reason why setting `converter.inference_type=uint8` does not help?
Yes, you're right. TF2 converter does not support `uint8` quantization.",TF2 converter does not support uint8 quantization any more.,MEMBER
55206,wangpengmit,1087977707,2022-04-04 20:22:07,Seems your Python paths are not set up properly. I'll try fixing the CI errors internally.,I'll try fixing the CI errors internally.,MEMBER
55317,bhack,1087873316,2022-04-04 18:23:48,"@mdanatg I suppose this was merged with b462db3b7482ff8e52b13ca686f2bca4508a6910. But I have totally lost my attribution on git:
`git show -s --format=""%ae"" b462db3` `gardener@tensorflow.org`","I have totally lost my attribution on git: git show -s --format=""%ae"" b462db3",CONTRIBUTOR
55306,npanpaliya,1087803472,2022-04-04 17:08:32,"@akuegel - Yes, LLVM fix can go directly into llvm-project too. But adding ppc64le support in LLVM will need more work and verification. For TF to compile, only this change is needed in llvm and hence I added a patch in TF itself (TF follows this approach anyway).
I'm working on llvm-project too but it will take time. Hence raised this PR to TF to fix the builds.","""Adding ppc64le support in LLVM will need more work and verification""",CONTRIBUTOR
55201,cantonios,1087650076,2022-04-04 14:46:12,"@DLFrameworkBug yes, the total number of elements in the tensor must be less than `int64` max. Here when trying to compute the new number of elements to add, it overflows to negative. We just don't support such large shapes.","""We just don't support such large shapes.""",CONTRIBUTOR
48213,mohantym,1087113615,2022-04-04 4:51:46,Yeah. It is replicating when saved without h5 extension.,It is replicating when saved without h5 extension.,CONTRIBUTOR
55470,dansuh17,1086495558,2022-04-02 2:19:31,Duplicate of #55464 .,Duplicate of #55464 ..,MEMBER
55206,philipphack,1086442491,2022-04-02 0:58:48,This fails with `ModuleNotFoundError: No module named 'tensorflow.core.kernels'`.,This fails with ModuleNotFoundError: No module named 'tensorflow.core.kernels'.,CONTRIBUTOR
55453,bhack,1086335007,2022-04-01 21:20:47,I've just edited this file on github directly. Who have renamed the file? copybara?,"""Who have renamed the file?""",CONTRIBUTOR
55453,mihaimaruseac,1086040515,2022-04-01 15:28:24,"Oh, this accidentally renames the file :(",:(,COLLABORATOR
54650,christopherbate,1085919792,2022-04-01 13:44:20,"This pr says changes were requested, but nothing has been requested as far as I can see. @bixia1 ?","""Nothing has been requested as far as I can see.""",CONTRIBUTOR
55464,pshiko,1085900361,2022-04-01 13:28:15,"my pr is failed because this problem. https://github.com/tensorflow/tensorflow/pull/54455
@gbaned",my pr is failed because this problem.,CONTRIBUTOR
55375,gadagashwini,1085369917,2022-04-01 3:12:28,"@nirnayr, `tf.sysconfig.get_link_flags()`. returns ```
['-L/usr/local/lib/python3.7/dist-packages/tensorflow',
'-l:libtensorflow_framework.so.2'] ```
Here, `library directory` is `-L` and `library` is `-l`. Now replace the `-L` and `-l` with `library_dirs` and `libraries `arguments to your Extension object in `setup.py`.
Finally, set your `LD_LIBRARY_PATH` environment variable to point to the directory with the `libtensorflow_framework.so` library is located.","tf.sysconfig.get_link_flags(). returns ['-L/usr/local/lib/python3.7/dist-packages/tensorflow', '-l:libtensorflow_framework.so.2'] ",CONTRIBUTOR
55206,wangpengmit,1085270878,2022-04-01 0:41:47,There are some `api_compatibility_test` CI failures. Please run `bazel run //tensorflow/tools/api/tests:api_compatibility_test -- --update_goldens True` to update the API golden files.,api_compatibility_test CI failures.,MEMBER
55379,PatriceVignola,1085081161,2022-03-31 20:37:34,"The build failed again without a ""Details"" link. Is there anything I can do to expedite this PR? I successfully built it and ran the tests locally but maybe I'm missing something. Is there a way to confirm whether it is an infra issue or not?","The build failed again without a ""Details"" link.",CONTRIBUTOR
46833,wangpengmit,1084960115,2022-03-31 18:31:58,"Hi @miguelusque, you've hit a long-running issue internally known as ""the int32 problem"". Basically TF carves out int32 as ""the shape dtype"", to workaround some design problems of the device-placement system. We're designing potential alternatives but it's hard to fix. At the moment just don't use int32 for your normal computation (use e.g. int64 or uint32 instead).","""the int32 problem""",MEMBER
54455,pshiko,1084631863,2022-03-31 14:03:30,"When I merged the latest master again and pushed it, it is error with lint.
The parts pointed out in this lint are different from my changes, should I fix them?","The parts pointed out in this lint are different from my changes, should I fix them?",CONTRIBUTOR
55441,reedwm,1084044136,2022-03-31 3:49:45,"A somewhat hacky way to get the device is to create an empty tensor and immediately query its device: ```
device = tf.constant([], dtype=tf.float32).device
```
@rohan100jain do you know of a better way?
I don't think the fact opening a graph scope clears the device scope is a bug, since each graph has a different device scope, although I admit this behavior is unintuitive. In any case, since this only affects the TF1 API (graphs), I doubt this behavior would ever get fixed.","""I don't think the fact opening a graph scope clears the device scope is a bug, since each graph has a different device scope""",MEMBER
55381,penpornk,1084011388,2022-03-31 2:38:27,This PR got reverted because it broke internal tests. Will add this to the list of `DEVICE_DEFAULT` ops to revisit / investigate later.,"""PR got reverted because it broke internal tests""",MEMBER
55379,PatriceVignola,1083528851,2022-03-30 19:16:26,"I'm not sure why the Windows Bazel GPU build is failing. I built it locally yesterday and it completed just fine, and the Linux GPU build completed successfully. Is it possible to look at the failures or is it unrelated to this PR?",I'm not sure why the Windows Bazel GPU build is failing.,CONTRIBUTOR
55431,DEKHTIARJonathan,1083455019,2022-03-30 18:09:07,"Original Error:
```bash
2022-03-29 19:38:35.717118: E tensorflow/compiler/tf2tensorrt/utils/trt_logger.cc:40] DefaultLogger 4: [network.cpp::validate::2647] Error Code 4: Internal Error (Repeated layer name: TRTEngineOp_000_002/StatefulPartitionedCall/mrcnn/multilevel_crop_and_resize/stack-slice_2:SLICE (layers must have distinct names))
```",bash 2022-03-29 19:38:35.717118: E tensorflow/compiler/tf2tensorrt/utils/trt_logger.cc:40],CONTRIBUTOR
55428,drivanov,1083383690,2022-03-30 16:52:50,"> [fail1.log](https://github.com/tensorflow/tensorflow/files/8374305/fail1.log)
FIXED
Sorry, while resolving a merge conflict online, I didn't notice that the line `template <typename T>` disappeared from ```
template <typename T>
class OpConverter_BinaryTest
```",template typename T> disappeared from template typename T> class OpConverter_BinaryTest .,CONTRIBUTOR
54650,bixia1,1083319422,2022-03-30 15:54:00,"I understand how this PR may speed up the BUILD of multiple models, but for inference, we actually want to get the best performance for the engines and sharing a single auto tuning cache can hurt performance (because except for one engine, the rest engines aren't using their true input for auto tune?).
What would you said about this?","""Because except for one engine, the rest engines aren't using their true input for auto tune?""",CONTRIBUTOR
55432,tilakrayal,1083096366,2022-03-30 12:46:38,"@chunduriv ,
I was able to reproduce the issue in tf v2.8 and [nightly](https://colab.research.google.com/gist/tilakrayal/cb4fb69f9096a4a2260acae5fd5fb9e7/nigtlytf_issues_fails_to_load_mobilenet_weights_in_2_8_but_not_2_7.ipynb), whereas in [v2.7](https://colab.research.google.com/gist/tilakrayal/182544e20eeb1d103f8d2cea85bdd781/tf_issues_fails_to_load_mobilenet_weights_in_2_8_but_not_2_7.ipynb) i was able to execute without facing any issue.Please find the gist.","""I was able to reproduce the issue in tf v2.8 and [nightly](https://colab.research.google.com/gist/tilakrayal/cb4fb69f9096a4a2260acae5fd5fb9e7/nigtlytf_issues_fails_to_load_mobilenet_weights_in_2_8_but_not_2_7.ipynb), whereas in [v2.7](https://",CONTRIBUTOR
